GENDER,AGE,COUNTRY,TYPE_SPONSOR,NAMA KURSUS,PERCENTAGE STUDENT W1-7,FreqW1,FreqW2,GRADE
FEMALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,14.5,12,20.57142857,B-
MALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11,9.857142857,16.89795918,B-
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,12.5,9.714285714,16.65306122,B+
MALE,24,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11.5,16.71428571,28.65306122,B-
MALE,21,BANGLADESH,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15,7.571428571,12.97959184,B+
FEMALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15,9.857142857,16.89795918,A-
MALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,10.25,12.57142857,21.55102041,B+
MALE,21,LIBYAN ARAB JAMAHIRIYA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,19,4.142857143,7.102040816,A
MALE,23,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,7,10.14285714,17.3877551,C
MALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,10,14.85714286,25.46938776,C+
MALE,23,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,7,13,22.28571429,B
MALE,24,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,16.25,10.28571429,17.63265306,A
MALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,10.5,12.42857143,21.30612245,B
MALE,24,PAKISTAN,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,12.25,13.57142857,23.26530612,B+
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,6,7.857142857,13.46938776,F
MALE,25,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15,15.85714286,27.18367347,B
FEMALE,23,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15.75,13,22.28571429,A
FEMALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,12.5,6,10.28571429,B-
FEMALE,21,BANGLADESH,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,13,20.71428571,35.51020408,B-
MALE,28,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15.25,21.85714286,37.46938776,A
MALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,4.5,10.57142857,18.12244898,B
FEMALE,21,YEMEN,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11.75,23.42857143,40.16326531,C+
MALE,23,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,16,7,12,A-
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,6.5,12.85714286,22.04081633,C-
FEMALE,22,BANGLADESH,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,14,25.42857143,43.59183673,B-
MALE,23,YEMEN,BIASISWA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,8,8.857142857,15.18367347,C+
MALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,14.5,17.57142857,30.12244898,B-
FEMALE,24,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,12.5,9.571428571,16.40816327,C+
MALE,24,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,16.5,7.857142857,13.46938776,A-
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,13.25,11.71428571,20.08163265,B
MALE,23,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,13.75,10.85714286,18.6122449,A-
MALE,22,BANGLADESH,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,16,7.428571429,12.73469388,B+
MALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,17.25,11.71428571,20.08163265,B+
MALE,20,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,9.5,8.857142857,15.18367347,C+
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,10.5,15.28571429,26.20408163,A-
MALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11.5,8.714285714,14.93877551,B
MALE,23,BANGLADESH,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,8.5,12.85714286,22.04081633,C
FEMALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,7.5,21.71428571,37.2244898,D+
MALE,22,BANGLADESH,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15,12.85714286,22.04081633,B-
MALE,22,YEMEN,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,12.5,11.57142857,19.83673469,C+
MALE,45,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,8.5,10.71428571,18.36734694,C+
MALE,25,"TANZANIA, UNITED REPUBLIC OF",TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11.5,10.71428571,18.36734694,B+
FEMALE,23,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11,7.428571429,12.73469388,B+
MALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,6.5,11.71428571,20.08163265,C+
MALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,6.5,7.428571429,12.73469388,C+
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,14,13,22.28571429,B-
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,18.25,14.71428571,25.2244898,B
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,13.75,17,29.14285714,A-
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,12.5,8.571428571,14.69387755,A
FEMALE,23,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,7.5,4,6.857142857,B
FEMALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15.5,13.42857143,23.02040816,B+
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,13.75,14.28571429,24.48979592,A
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,10.5,5.857142857,10.04081633,A-
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,20,17,29.14285714,A
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15.5,3.571428571,6.12244898,A
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,18.5,24,41.14285714,A
MALE,22,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,14,14.57142857,24.97959184,A
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,18.5,6.571428571,11.26530612,A
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,14,11.28571429,19.34693878,B+
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,16.75,15.28571429,26.20408163,A
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,14,9,15.42857143,A-
FEMALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,18,25,42.85714286,A-
FEMALE,23,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,9,9.714285714,16.65306122,B+
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15.25,15.42857143,26.44897959,B+
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,12.25,14.42857143,24.73469388,B+
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,10,18.42857143,31.59183673,B+
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,19,13.28571429,22.7755102,A
MALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,10.25,21.28571429,36.48979592,C+
MALE,23,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,8,6.571428571,11.26530612,C
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,10.25,15.85714286,27.18367347,C
FEMALE,23,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,14,9.857142857,16.89795918,C+
MALE,22,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15.75,5.428571429,9.306122449,A-
FEMALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,9.5,12.57142857,21.55102041,B
FEMALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,18.5,8.714285714,14.93877551,A-
MALE,23,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,5.5,18.85714286,32.32653061,D+
MALE,22,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,19,12,20.57142857,A
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,17.5,14.85714286,25.46938776,A
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,16,19.85714286,34.04081633,A-
FEMALE,21,MALAYSIA,BIASISWA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,14,4.285714286,7.346938776,A
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,18.75,11.14285714,19.10204082,A
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,10.75,14.85714286,25.46938776,B-
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15.75,23.57142857,40.40816327,A-
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,17.5,31.71428571,54.36734694,A
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,17.25,4.857142857,8.326530612,A
FEMALE,22,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,13,12.85714286,22.04081633,D
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,9,8.571428571,14.69387755,A-
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,18,30,51.42857143,A-
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,17,22.28571429,38.20408163,A
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,12.5,3.142857143,5.387755102,B+
FEMALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,18,10.85714286,18.6122449,A-
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,18.5,9.571428571,16.40816327,A
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,17.75,5.142857143,8.816326531,A
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,13,12.42857143,21.30612245,B+
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,10.5,13.14285714,22.53061224,C
FEMALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,16,28.85714286,49.46938776,A
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,16,6.857142857,11.75510204,B-
FEMALE,21,MALAYSIA,BIASISWA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15,17.42857143,29.87755102,B
MALE,23,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15,6.857142857,11.75510204,A-
MALE,20,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,6,9.714285714,16.65306122,C
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,2,9.428571429,16.16326531,D+
MALE,25,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,8,11.85714286,20.32653061,C+
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,8,11.42857143,19.59183673,D
MALE,21,MALAYSIA,BIASISWA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15,9,15.42857143,A
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,8,10.85714286,18.6122449,C+
FEMALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,10.5,6.857142857,11.75510204,B+
FEMALE,22,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,16,25.14285714,43.10204082,A
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,18.5,6.285714286,10.7755102,A
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,17.5,6.714285714,11.51020408,A
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11.25,2.142857143,3.673469388,A-
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,9.5,12.57142857,21.55102041,C
FEMALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,19,18.14285714,31.10204082,A
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,12.5,12,20.57142857,B-
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,17,12.71428571,21.79591837,A-
FEMALE,21,MALAYSIA,BIASISWA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11,5.428571429,9.306122449,A-
MALE,23,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,18,17.14285714,29.3877551,B
MALE,22,SOMALIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,6.5,7.857142857,13.46938776,F
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11.25,8,13.71428571,C-
MALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,13.5,11.14285714,19.10204082,B
MALE,23,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,8.25,9.285714286,15.91836735,B-
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,7.5,7.142857143,12.24489796,C+
FEMALE,24,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15.5,14.71428571,25.2244898,A-
MALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11.5,8.714285714,14.93877551,B+
MALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,9,16,27.42857143,B-
MALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,7.5,8.571428571,14.69387755,B
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,12.75,14.28571429,24.48979592,B
FEMALE,20,YEMEN,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11.5,20.14285714,34.53061224,B-
MALE,22,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,19,18,30.85714286,A
FEMALE,22,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,17,11.42857143,19.59183673,A
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,17,17.71428571,30.36734694,A
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,13,11.85714286,20.32653061,A
FEMALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,8.5,7.857142857,13.46938776,B-
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,17.25,5.857142857,10.04081633,A
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,13,6.714285714,11.51020408,A-
MALE,25,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,14.25,8.428571429,14.44897959,B+
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,16,2.714285714,4.653061224,A
FEMALE,22,MALAYSIA,BIASISWA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,18,17.14285714,29.3877551,A
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15.5,7.571428571,12.97959184,A
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,12,3,5.142857143,B+
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,17.25,7.714285714,13.2244898,A
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,14,5.571428571,9.551020408,A-
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15,21.71428571,37.2244898,B
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,9.25,15.42857143,26.44897959,A-
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11.5,2.571428571,4.408163265,B+
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,14,13,22.28571429,A
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11.75,7.714285714,13.2244898,A
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11.25,23.14285714,39.67346939,B+
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,13.5,10.57142857,18.12244898,A-
MALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,18,11.42857143,19.59183673,B+
MALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,13.5,5,8.571428571,B+
FEMALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11.5,11.71428571,20.08163265,B
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,10.25,10.28571429,17.63265306,B-
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,5,8,13.71428571,C
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,14,9.714285714,16.65306122,B-
MALE,23,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,6.75,8,13.71428571,C+
FEMALE,22,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11,12.14285714,20.81632653,C
MALE,22,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,9.25,14.71428571,25.2244898,B-
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15.25,25.71428571,44.08163265,A
FEMALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,14.5,17.71428571,30.36734694,B
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,14.5,3,5.142857143,A
FEMALE,21,MALAYSIA,BIASISWA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11.25,16.71428571,28.65306122,A-
FEMALE,21,MALAYSIA,BIASISWA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,16,10.28571429,17.63265306,A
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11.5,8.714285714,14.93877551,A
MALE,22,MALAYSIA,BIASISWA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,19,21,36,A
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15,6.285714286,10.7755102,A-
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,12.5,16.42857143,28.16326531,A-
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15.75,14.57142857,24.97959184,A-
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,10.5,5.142857143,8.816326531,B+
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,16.5,18.71428571,32.08163265,A
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,16.75,8,13.71428571,A
FEMALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,14,9.285714286,15.91836735,B
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,17.5,21,36,A-
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,7,17.28571429,29.63265306,B-
MALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,5.75,12.28571429,21.06122449,D
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,16,23.14285714,39.67346939,A-
MALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,6,7.142857143,12.24489796,C+
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11.25,1.571428571,2.693877551,B+
FEMALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11.25,3.714285714,6.367346939,B+
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,8.75,7.142857143,12.24489796,B-
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,8,10,17.14285714,C+
MALE,24,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,7.5,14.71428571,25.2244898,C
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15.75,7.571428571,12.97959184,A
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,18,12.42857143,21.30612245,A-
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,12,10.42857143,17.87755102,C-
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,20,27.28571429,46.7755102,A
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,13.25,15,25.71428571,A-
MALE,24,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,8.5,12.71428571,21.79591837,C
MALE,22,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,19,9.714285714,16.65306122,A
MALE,22,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11.5,4,6.857142857,C+
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15,12.57142857,21.55102041,B+
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,12.5,22.14285714,37.95918367,B
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,13.5,10.42857143,17.87755102,A
FEMALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,12.5,6.857142857,11.75510204,B+
FEMALE,22,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,12.75,16.71428571,28.65306122,B-
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,14.25,8,13.71428571,A
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15.5,13,22.28571429,A
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,13,5.428571429,9.306122449,B+
