GENDER,AGE,COUNTRY,TYPE_SPONSOR,NAMA KURSUS,PERCENTAGE STUDENT W1-7,FreqW1,FreqW2,FreqW3,FreqW4,FreqW5,FreqW6,GRADE
MALE,21,BANGLADESH,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,6.38,11,18.85714286,20.20408163,15.39358601,8.246563932,2.827393348,C+
MALE,22,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,8.25,24.28571429,41.63265306,44.60641399,33.98583923,18.20669959,6.242297002,B-
FEMALE,22,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,12,21.57142857,36.97959184,39.62099125,30.18742191,16.17183316,5.544628514,B
MALE,22,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,16.75,17.42857143,29.87755102,32.01166181,24.38983757,13.06598441,4.479766084,A-
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,15.75,29.14285714,49.95918367,53.52769679,40.78300708,21.84803951,7.490756403,A
FEMALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,15.5,47.42857143,81.30612245,87.11370262,66.37234486,35.55661332,12.19083885,A
FEMALE,21,MALAYSIA,BIASISWA,PENGATURCARAAN KOMPUTER I,18.25,20,34.28571429,36.73469388,27.98833819,14.9937526,5.140715178,A
FEMALE,21,MALAYSIA,BIASISWA,PENGATURCARAAN KOMPUTER I,14.75,20,34.28571429,36.73469388,27.98833819,14.9937526,5.140715178,A
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,13.5,32.42857143,55.59183673,59.56268222,45.38109121,24.31129886,8.335302468,B+
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,10,45.28571429,77.63265306,83.17784257,63.37359434,33.95013982,11.64004794,B+
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,18.75,33.71428571,57.79591837,61.92419825,47.18034152,25.27518296,8.665777015,A
MALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,13,17,29.14285714,31.2244898,23.79008746,12.74468971,4.369607901,A-
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,17.25,60.14285714,103.1020408,110.4664723,84.16493128,45.08835604,15.45886493,A
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,18.5,12.42857143,21.30612245,22.82798834,17.39275302,9.31754626,3.194587289,A
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,18.5,48,82.28571429,88.16326531,67.17201166,35.98500625,12.33771643,A
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,17.75,17.28571429,29.63265306,31.74927114,24.18992087,12.95888618,4.44304669,B+
FEMALE,21,MALAYSIA,BIASISWA,PENGATURCARAAN KOMPUTER I,15.46,25.85714286,44.32653061,47.49271137,36.18492295,19.38478015,6.646210338,A
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,19.75,32.42857143,55.59183673,59.56268222,45.38109121,24.31129886,8.335302468,A
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,19.25,21,36,38.57142857,29.3877551,15.74344023,5.397750937,A
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,15.75,20.57142857,35.26530612,37.78425656,28.788005,15.42214553,5.287592755,A
FEMALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,10,29.42857143,50.44897959,54.05247813,41.18284048,22.06223597,7.564195191,A-
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,16.75,9.142857143,15.67346939,16.79300292,12.79466889,6.854286904,2.350041224,B
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,14.42,17.57142857,30.12244898,32.27405248,24.58975427,13.17308264,4.516485478,A
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,11.38,15.42857143,26.44897959,28.33819242,21.59100375,11.56660915,3.965694566,B
MALE,21,EGYPT,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,13.25,18.71428571,32.08163265,34.37317784,26.18908788,14.02986851,4.810240631,B-
MALE,22,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,3.25,8.714285714,14.93877551,16.0058309,12.19491878,6.532992206,2.239883042,D
FEMALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,14.5,27.42857143,47.02040816,50.37900875,38.38400666,20.56286071,7.050123673,A-
MALE,22,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,17.63,23.71428571,40.65306122,43.55685131,33.18617243,17.77830666,6.095419426,A
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,17,14.85714286,25.46938776,27.28862974,20.79133694,11.13821622,3.81881699,A-
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,12.5,71.71428571,122.9387755,131.7201166,100.3581841,53.76331291,18.43313585,A
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,15.5,24.57142857,42.12244898,45.13119534,34.38567264,18.42089606,6.31573579,A
MALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,18.5,25.14285714,43.10204082,46.18075802,35.18533944,18.84928899,6.462613367,A
MALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,19,15.14285714,25.95918367,27.81341108,21.19117035,11.35241269,3.892255778,A
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,19.75,18.14285714,31.10204082,33.32361516,25.38942107,13.60147558,4.663363055,A
MALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,16.5,13.85714286,23.75510204,25.45189504,19.39192003,10.38852859,3.561781231,A
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,18,20.42857143,35.02040816,37.52186589,28.5880883,15.3150473,5.250873361,A
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,18.5,22.57142857,38.69387755,41.45772595,31.58683882,16.92152079,5.801664273,A
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,13.38,25.14285714,43.10204082,46.18075802,35.18533944,18.84928899,6.462613367,A-
MALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,12.25,16.71428571,28.65306122,30.69970845,23.39025406,12.53049325,4.296169113,B
FEMALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,16.25,18.57142857,31.83673469,34.11078717,25.98917118,13.92277027,4.773521237,A
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,14.04,24.85714286,42.6122449,45.65597668,34.78550604,18.63509252,6.389174579,A
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,10,19,32.57142857,34.89795918,26.58892128,14.24406497,4.883679419,C
MALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,11,16.28571429,27.91836735,29.91253644,22.79050396,12.20919855,4.186010931,C-
MALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,19.25,17.14285714,29.3877551,31.48688047,23.99000416,12.85178795,4.406327296,A-
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,16,17.28571429,29.63265306,31.74927114,24.18992087,12.95888618,4.44304669,A-
FEMALE,21,MALAYSIA,BIASISWA,PENGATURCARAAN KOMPUTER I,19,20.85714286,35.75510204,38.3090379,29.1878384,15.636342,5.361031543,A
FEMALE,21,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,9.75,15.71428571,26.93877551,28.86297376,21.99083715,11.78080562,4.039133354,C+
FEMALE,21,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,6.5,19.42857143,33.30612245,35.6851312,27.18867139,14.56535967,4.993837602,F
MALE,22,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,10.75,15,25.71428571,27.55102041,20.99125364,11.24531445,3.855536384,C
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,16.5,27.71428571,47.51020408,50.90379009,38.78384007,20.77705718,7.123562461,A
MALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,14.5,35.85714286,61.46938776,65.86005831,50.17909204,26.88165645,9.216567927,A
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,17.5,13.42857143,23.02040816,24.66472303,18.79216993,10.06723389,3.451623048,A
FEMALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,13.5,18.14285714,31.10204082,33.32361516,25.38942107,13.60147558,4.663363055,B
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,15.63,16.14285714,27.67346939,29.65014577,22.59058726,12.10210032,4.149291537,A
MALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,19.25,28.28571429,48.48979592,51.95335277,39.58350687,21.20545011,7.270440038,A
MALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,4,25.14285714,43.10204082,46.18075802,35.18533944,18.84928899,6.462613367,D
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,12.75,15.57142857,26.69387755,28.60058309,21.79092045,11.67370738,4.00241396,B-
FEMALE,22,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,19.25,27,46.28571429,49.59183673,37.78425656,20.24156601,6.939965491,A
MALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,12.75,21.57142857,36.97959184,39.62099125,30.18742191,16.17183316,5.544628514,A
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,17,26.28571429,45.06122449,48.27988338,36.78467305,19.70607485,6.75636852,A
FEMALE,22,MALAYSIA,BIASISWA,PENGATURCARAAN KOMPUTER I,20,22.85714286,39.18367347,41.98250729,31.98667222,17.13571726,5.875103061,A
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,16.5,32,54.85714286,58.7755102,44.78134111,23.99000416,8.225144285,A
FEMALE,22,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,14,7.857142857,13.46938776,14.43148688,10.99541858,5.890402808,2.019566677,B+
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,18.75,26.42857143,45.30612245,48.54227405,36.98458975,19.81317308,6.793087914,A
MALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,15.59,16.14285714,27.67346939,29.65014577,22.59058726,12.10210032,4.149291537,B+
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,15.34,21,36,38.57142857,29.3877551,15.74344023,5.397750937,A
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,18,22.85714286,39.18367347,41.98250729,31.98667222,17.13571726,5.875103061,A
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,16,3.571428571,6.12244898,6.559766764,4.997917534,2.677455822,0.917984853,A-
FEMALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,16.38,58.14285714,99.67346939,106.7930029,81.36609746,43.58898078,14.94479341,A
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,11.25,19.57142857,33.55102041,35.94752187,27.38858809,14.6724579,5.030556996,A
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,15.5,8,13.71428571,14.69387755,11.19533528,5.997501041,2.056286071,A
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,12.25,25,42.85714286,45.91836735,34.98542274,18.74219075,6.425893973,B+
MALE,21,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,3.75,15.57142857,26.69387755,28.60058309,21.79092045,11.67370738,4.00241396,D+
MALE,21,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,14.5,30.71428571,52.65306122,56.41399417,42.9820908,23.02612007,7.894669738,A
MALE,22,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,18.5,33.57142857,57.55102041,61.66180758,46.98042482,25.16808473,8.629057621,A
MALE,21,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,9.75,15.57142857,26.69387755,28.60058309,21.79092045,11.67370738,4.00241396,C
MALE,23,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,16.54,20.85714286,35.75510204,38.3090379,29.1878384,15.636342,5.361031543,B
MALE,23,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,5.75,31.57142857,54.12244898,57.98833819,44.181591,23.66870947,8.114986103,C+
MALE,22,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,9.5,20.57142857,35.26530612,37.78425656,28.788005,15.42214553,5.287592755,B
MALE,26,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,13.3,23.28571429,39.91836735,42.7696793,32.58642232,17.45701196,5.985261243,A-
FEMALE,22,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,10.75,13,22.28571429,23.87755102,18.19241983,9.745939192,3.341464866,B
MALE,21,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,8.25,19.42857143,33.30612245,35.6851312,27.18867139,14.56535967,4.993837602,D
MALE,23,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,14.76,28.28571429,48.48979592,51.95335277,39.58350687,21.20545011,7.270440038,A-
FEMALE,23,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,9.5,41.57142857,71.26530612,76.35568513,58.1757601,31.16558577,10.68534369,C
MALE,23,BANGLADESH,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,4.5,10.57142857,18.12244898,19.41690962,14.7938359,7.925269233,2.717235166,F
FEMALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,15.13,23.57142857,40.40816327,43.29446064,32.98625573,17.67120843,6.058700031,A
MALE,22,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,13.88,26.28571429,45.06122449,48.27988338,36.78467305,19.70607485,6.75636852,A
MALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,13,47.14285714,80.81632653,86.58892128,65.97251145,35.34241685,12.11740006,A-
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,18.5,21.57142857,36.97959184,39.62099125,30.18742191,16.17183316,5.544628514,A
FEMALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,16,33.42857143,57.30612245,61.39941691,46.78050812,25.06098649,8.592338226,B
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,19.5,26.42857143,45.30612245,48.54227405,36.98458975,19.81317308,6.793087914,A
MALE,22,MALAYSIA,BIASISWA,PENGATURCARAAN KOMPUTER I,17.75,27.28571429,46.7755102,50.11661808,38.18408996,20.45576248,7.013404279,A
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,17,28.42857143,48.73469388,52.21574344,39.78342357,21.31254834,7.307159432,A-
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,19.25,13.42857143,23.02040816,24.66472303,18.79216993,10.06723389,3.451623048,A
FEMALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,16.5,5.428571429,9.306122449,9.970845481,7.596834652,4.069732849,1.395336977,A
FEMALE,22,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,17.75,22.57142857,38.69387755,41.45772595,31.58683882,16.92152079,5.801664273,A-
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,17.88,16.28571429,27.91836735,29.91253644,22.79050396,12.20919855,4.186010931,A
MALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,15.63,46.42857143,79.59183673,85.27696793,64.97292795,34.80692569,11.93380309,A
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,19.25,9.857142857,16.89795918,18.10495627,13.79425239,7.389778069,2.533638195,A
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,15.26,48.42857143,83.02040816,88.95043732,67.77176177,36.30630095,12.44787461,A
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,17.75,30.14285714,51.67346939,55.36443149,42.18242399,22.59772714,7.747792161,A
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,17,27.85714286,47.75510204,51.16618076,38.98375677,20.88415541,7.160281855,A
MALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,16.75,26.71428571,45.79591837,49.06705539,37.38442316,20.02736955,6.866526702,A
MALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,13.75,12.85714286,22.04081633,23.61516035,17.99250312,9.638840959,3.304745472,B-
MALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,18,11.57142857,19.83673469,21.25364431,16.19325281,8.674956863,2.974270925,B-
MALE,20,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,10.25,12,20.57142857,22.04081633,16.79300292,8.996251562,3.084429107,B-
MALE,21,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,9.5,21.85714286,37.46938776,40.14577259,30.58725531,16.38602963,5.618067302,B
MALE,21,JORDAN,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,11,8.285714286,14.20408163,15.21865889,11.59516868,6.211697507,2.12972486,F
MALE,21,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,8.25,25,42.85714286,45.91836735,34.98542274,18.74219075,6.425893973,C
MALE,21,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,11.25,12.14285714,20.81632653,22.303207,16.99291962,9.103349795,3.121148501,B-
MALE,21,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,8,12.28571429,21.06122449,22.56559767,17.19283632,9.210448028,3.157867895,D+
FEMALE,22,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,14.63,19.28571429,33.06122449,35.42274052,26.98875469,14.45826144,4.957118208,B+
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,16,21,36,38.57142857,29.3877551,15.74344023,5.397750937,A-
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,16.25,25.71428571,44.08163265,47.2303207,35.98500625,19.27768192,6.609490943,A
MALE,21,MALAYSIA,BIASISWA,PENGATURCARAAN KOMPUTER I,17.75,35.14285714,60.24489796,64.54810496,49.17950854,26.34616529,9.032970956,A
MALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,16,64.14285714,109.9591837,117.8134111,89.76259892,48.08710656,16.48700796,B+
MALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,16.5,15.71428571,26.93877551,28.86297376,21.99083715,11.78080562,4.039133354,B
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,12.25,33.71428571,57.79591837,61.92419825,47.18034152,25.27518296,8.665777015,A
MALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,8.5,38.14285714,65.3877551,70.05830904,53.37775927,28.59522818,9.804078233,B+
MALE,25,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,13.5,22.28571429,38.20408163,40.93294461,31.18700541,16.70732433,5.728225484,A
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,15.5,27,46.28571429,49.59183673,37.78425656,20.24156601,6.939965491,A
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,14.5,47.28571429,81.06122449,86.85131195,66.17242815,35.44951508,12.15411946,A
MALE,22,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,15.25,32.14285714,55.10204082,59.03790087,44.98125781,24.0971024,8.261863679,B+
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,13.5,85.14285714,145.9591837,156.3848397,119.150354,63.8305468,21.8847589,A-
FEMALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,16.25,8.857142857,15.18367347,16.26822157,12.39483549,6.640090439,2.276602436,A
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,18.5,23.71428571,40.65306122,43.55685131,33.18617243,17.77830666,6.095419426,A
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,18.5,18.85714286,32.32653061,34.63556851,26.38900458,14.13696674,4.846960025,A
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,16.75,25.57142857,43.83673469,46.96793003,35.78508955,19.17058369,6.572771549,A
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,14.63,17.14285714,29.3877551,31.48688047,23.99000416,12.85178795,4.406327296,A-
MALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,12.38,14.57142857,24.97959184,26.7638484,20.39150354,10.92401975,3.745378201,B-
FEMALE,21,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,3.25,25,42.85714286,45.91836735,34.98542274,18.74219075,6.425893973,F
MALE,21,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,7.17,39.42857143,67.59183673,72.41982507,55.17700958,29.55911227,10.13455278,C+
MALE,22,SOMALIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,6,21.85714286,37.46938776,40.14577259,30.58725531,16.38602963,5.618067302,D
MALE,21,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,14,12.28571429,21.06122449,22.56559767,17.19283632,9.210448028,3.157867895,A
MALE,22,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,7.38,43.85714286,75.18367347,80.55393586,61.37442732,32.87915749,11.272854,C+
MALE,22,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,12.09,18.28571429,31.34693878,33.58600583,25.58933778,13.70857381,4.700082449,C+
MALE,25,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,11.25,20.57142857,35.26530612,37.78425656,28.788005,15.42214553,5.287592755,B
MALE,21,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,12.8,40.85714286,70.04081633,75.04373178,57.17617659,30.6300946,10.50174672,B-
MALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,15,18,30.85714286,33.06122449,25.18950437,13.49437734,4.62664366,A
MALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,15.92,12.42857143,21.30612245,22.82798834,17.39275302,9.31754626,3.194587289,A
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,18.5,22.85714286,39.18367347,41.98250729,31.98667222,17.13571726,5.875103061,A
MALE,22,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,18.25,20.28571429,34.7755102,37.25947522,28.3881716,15.20794907,5.214153966,A
MALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,16,13.28571429,22.7755102,24.40233236,18.59225323,9.960135658,3.414903654,A-
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,15.09,31.14285714,53.3877551,57.20116618,43.5818409,23.34741477,8.00482792,A
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,12,26.71428571,45.79591837,49.06705539,37.38442316,20.02736955,6.866526702,A-
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,20,26.28571429,45.06122449,48.27988338,36.78467305,19.70607485,6.75636852,A
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,15.75,11.28571429,19.34693878,20.72886297,15.79341941,8.460760397,2.900832136,A-
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,18,13.42857143,23.02040816,24.66472303,18.79216993,10.06723389,3.451623048,A
FEMALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,16.5,44.14285714,75.67346939,81.0787172,61.77426072,33.09335396,11.34629279,A
FEMALE,21,MALAYSIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,16.25,20.28571429,34.7755102,37.25947522,28.3881716,15.20794907,5.214153966,A
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,13.42,34.57142857,59.26530612,63.49854227,48.37984173,25.91777236,8.886093379,A
MALE,21,MALAYSIA,PINJAMAN,PENGATURCARAAN KOMPUTER I,15.5,33.28571429,57.06122449,61.13702624,46.58059142,24.95388826,8.555618832,A
MALE,23,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,12.75,23.57142857,40.40816327,43.29446064,32.98625573,17.67120843,6.058700031,A
MALE,23,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,16.5,36.42857143,62.44897959,66.90962099,50.97875885,27.31004938,9.363445503,A
MALE,20,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,9.25,7,12,12.85714286,9.795918367,5.247813411,1.799250312,C+
FEMALE,22,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,8.5,20.71428571,35.51020408,38.04664723,28.9879217,15.52924377,5.324312149,B+
FEMALE,21,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,10,27.14285714,46.53061224,49.85422741,37.98417326,20.34866425,6.976684885,D+
MALE,21,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,9.25,52.57142857,90.12244898,96.55976676,73.56934611,39.4121497,13.51273704,D+
MALE,24,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,4.8,14.42857143,24.73469388,26.50145773,20.19158684,10.81692152,3.708658807,D
MALE,22,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,9.93,14.28571429,24.48979592,26.23906706,19.99167014,10.70982329,3.671939413,B+
MALE,24,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,2,11.42857143,19.59183673,20.99125364,15.99333611,8.56785863,2.93755153,C
MALE,31,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,18.13,38.57142857,66.12244898,70.84548105,53.97750937,28.91652288,9.914236415,A
MALE,22,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,10.07,5.142857143,8.816326531,9.44606414,7.197001249,3.855536384,1.321898189,B+
FEMALE,21,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,8.33,9.142857143,15.67346939,16.79300292,12.79466889,6.854286904,2.350041224,B+
MALE,20,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,6.27,9.571428571,16.40816327,17.58017493,13.39441899,7.175581603,2.460199407,C
MALE,22,SOMALIA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,6.67,12.85714286,22.04081633,23.61516035,17.99250312,9.638840959,3.304745472,D
FEMALE,22,CHINA,TIADA PENAJA,PENGATURCARAAN KOMPUTER I,15.13,9.571428571,16.40816327,17.58017493,13.39441899,7.175581603,2.460199407,A
