GENDER,AGE,COUNTRY,TYPE_SPONSOR,NAMA KURSUS,PERCENTAGE STUDENT W1-7,FreqW1,FreqW2,FreqW3,FreqW4,GRADE
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11.5,8.714285714,14.93877551,16.0058309,12.19491878,A
MALE,22,MALAYSIA,BIASISWA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,19,21,36,38.57142857,29.3877551,A
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15,6.285714286,10.7755102,11.5451895,8.79633486,A-
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,12.5,16.42857143,28.16326531,30.17492711,22.99042066,A-
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15.75,14.57142857,24.97959184,26.7638484,20.39150354,A-
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,10.5,5.142857143,8.816326531,9.44606414,7.197001249,B+
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,16.5,18.71428571,32.08163265,34.37317784,26.18908788,A
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,16.75,8,13.71428571,14.69387755,11.19533528,A
FEMALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,14,9.285714286,15.91836735,17.05539359,12.99458559,B
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,17.5,21,36,38.57142857,29.3877551,A-
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,7,17.28571429,29.63265306,31.74927114,24.18992087,B-
MALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,5.75,12.28571429,21.06122449,22.56559767,17.19283632,D
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,16,23.14285714,39.67346939,42.50728863,32.38650562,A-
MALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,6,7.142857143,12.24489796,13.11953353,9.995835069,C+
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11.25,1.571428571,2.693877551,2.886297376,2.199083715,B+
FEMALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11.25,3.714285714,6.367346939,6.822157434,5.197834236,B+
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,8.75,7.142857143,12.24489796,13.11953353,9.995835069,B-
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,8,10,17.14285714,18.36734694,13.9941691,C+
MALE,24,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,7.5,14.71428571,25.2244898,27.02623907,20.59142024,C
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15.75,7.571428571,12.97959184,13.90670554,10.59558517,A
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,18,12.42857143,21.30612245,22.82798834,17.39275302,A-
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,12,10.42857143,17.87755102,19.15451895,14.5939192,C-
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,20,27.28571429,46.7755102,50.11661808,38.18408996,A
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,13.25,15,25.71428571,27.55102041,20.99125364,A-
MALE,24,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,8.5,12.71428571,21.79591837,23.35276968,17.79258642,C
MALE,22,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,19,9.714285714,16.65306122,17.8425656,13.59433569,A
MALE,22,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11.5,4,6.857142857,7.346938776,5.597667638,C+
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15,12.57142857,21.55102041,23.09037901,17.59266972,B+
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,12.5,22.14285714,37.95918367,40.67055394,30.98708871,B
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,13.5,10.42857143,17.87755102,19.15451895,14.5939192,A
FEMALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,12.5,6.857142857,11.75510204,12.59475219,9.596001666,B+
FEMALE,22,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,12.75,16.71428571,28.65306122,30.69970845,23.39025406,B-
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,14.25,8,13.71428571,14.69387755,11.19533528,A
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15.5,13,22.28571429,23.87755102,18.19241983,A
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,13,5.428571429,9.306122449,9.970845481,7.596834652,B+
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,13,11.42857143,19.59183673,20.99125364,15.99333611,B-
FEMALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,17,18.85714286,32.32653061,34.63556851,26.38900458,A-
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,19,9.428571429,16.16326531,17.31778426,13.19450229,A
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,9.5,13,22.28571429,23.87755102,18.19241983,C
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,16,11.85714286,20.32653061,21.77842566,16.59308621,B
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,8,13.14285714,22.53061224,24.13994169,18.39233653,B
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11,6.571428571,11.26530612,12.06997085,9.196168263,C-
MALE,23,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,13.5,9.857142857,16.89795918,18.10495627,13.79425239,A
FEMALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,18,16,27.42857143,29.3877551,22.39067055,A
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,10.5,13.14285714,22.53061224,24.13994169,18.39233653,C+
FEMALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,19,33.14285714,56.81632653,60.87463557,46.38067472,A-
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,12.25,13.42857143,23.02040816,24.66472303,18.79216993,A-
FEMALE,22,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,18,29.28571429,50.20408163,53.79008746,40.98292378,A
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,6,5.571428571,9.551020408,10.23323615,7.796751354,A-
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,9.5,7.142857143,12.24489796,13.11953353,9.995835069,A-
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,17.5,4.714285714,8.081632653,8.658892128,6.597251145,A
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,9,17.28571429,29.63265306,31.74927114,24.18992087,A-
FEMALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,16.5,8.285714286,14.20408163,15.21865889,11.59516868,A-
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,17.5,4.857142857,8.326530612,8.921282799,6.797167847,A
FEMALE,21,MALAYSIA,BIASISWA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15.5,8,13.71428571,14.69387755,11.19533528,A-
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,17,8.142857143,13.95918367,14.95626822,11.39525198,A
FEMALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15,11.85714286,20.32653061,21.77842566,16.59308621,A-
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,6.5,7.285714286,12.48979592,13.3819242,10.19575177,B+
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,5,7,12,12.85714286,9.795918367,C
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,10.25,14.57142857,24.97959184,26.7638484,20.39150354,B
MALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,12,4,6.857142857,7.346938776,5.597667638,B+
FEMALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,7.25,4.428571429,7.591836735,8.134110787,6.197417743,B+
MALE,21,EGYPT,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,7.25,6.428571429,11.02040816,11.80758017,8.996251562,B-
MALE,23,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,8.5,5.142857143,8.816326531,9.44606414,7.197001249,B+
MALE,20,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,12.5,2.428571429,4.163265306,4.460641399,3.398583923,B+
MALE,26,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15.5,10.14285714,17.3877551,18.62973761,14.1940858,A
FEMALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,10.5,13,22.28571429,23.87755102,18.19241983,C-
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,7.5,9.857142857,16.89795918,18.10495627,13.79425239,B-
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,7.5,3.571428571,6.12244898,6.559766764,4.997917534,B+
MALE,23,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,13.25,9.714285714,16.65306122,17.8425656,13.59433569,B-
FEMALE,23,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,13.75,8,13.71428571,14.69387755,11.19533528,B+
FEMALE,21,MALAYSIA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,13,13.85714286,23.75510204,25.45189504,19.39192003,B
MALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,5.5,4.142857143,7.102040816,7.609329446,5.79758434,D
MALE,21,BANGLADESH,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,15.5,8.857142857,15.18367347,16.26822157,12.39483549,A
FEMALE,22,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,18,19,32.57142857,34.89795918,26.58892128,A
FEMALE,22,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,9.5,11.85714286,20.32653061,21.77842566,16.59308621,B-
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,17,18.14285714,31.10204082,33.32361516,25.38942107,A-
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,18,14,24,25.71428571,19.59183673,A
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,13,13.14285714,22.53061224,24.13994169,18.39233653,A-
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,14.5,5.428571429,9.306122449,9.970845481,7.596834652,A
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,16.5,7.857142857,13.46938776,14.43148688,10.99541858,A-
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11.5,38.42857143,65.87755102,70.58309038,53.77759267,B+
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,18,22.57142857,38.69387755,41.45772595,31.58683882,A
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,9.25,12.14285714,20.81632653,22.303207,16.99291962,A
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,19.25,7.285714286,12.48979592,13.3819242,10.19575177,A
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,19,18.42857143,31.59183673,33.8483965,25.78925448,A-
FEMALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,14.5,7,12,12.85714286,9.795918367,A-
MALE,21,MALAYSIA,PINJAMAN,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,8.5,6.571428571,11.26530612,12.06997085,9.196168263,B+
MALE,23,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,11,12,20.57142857,22.04081633,16.79300292,B+
MALE,21,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,12.5,4,6.857142857,7.346938776,5.597667638,A-
MALE,22,CHINA,TIADA PENAJA,ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN,17,10.71428571,18.36734694,19.67930029,14.9937526,A
MALE,21,NIGERIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,3.33,19.71428571,33.79591837,36.20991254,27.58850479,B-
FEMALE,23,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,8.33,20,34.28571429,36.73469388,27.98833819,A-
FEMALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,8,21.57142857,36.97959184,39.62099125,30.18742191,D
MALE,23,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,8,28,48,51.42857143,39.18367347,A
FEMALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,9.67,17.71428571,30.36734694,32.53644315,24.78967097,A
MALE,40,MALAYSIA,BIASISWA,PEMBANGUNAN APLIKASI BERGERAK,5,27.57142857,47.26530612,50.64139942,38.58392337,B+
FEMALE,24,BANGLADESH,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,7.67,21,36,38.57142857,29.3877551,A
MALE,24,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,7,14.85714286,25.46938776,27.28862974,20.79133694,A
MALE,23,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,7.5,37.14285714,63.67346939,68.22157434,51.97834236,A
MALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,7.33,23,39.42857143,42.24489796,32.18658892,A
FEMALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,6.67,24.85714286,42.6122449,45.65597668,34.78550604,A
FEMALE,23,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,9,22.42857143,38.44897959,41.19533528,31.38692212,A
MALE,23,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,8,21.14285714,36.24489796,38.83381924,29.5876718,A
MALE,24,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,8.5,28.57142857,48.97959184,52.47813411,39.98334027,A
MALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,7.33,30.14285714,51.67346939,55.36443149,42.18242399,B+
FEMALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,9.33,18.57142857,31.83673469,34.11078717,25.98917118,A
FEMALE,23,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,9.33,24.71428571,42.36734694,45.39358601,34.58558934,A
FEMALE,25,SOMALIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,7.67,20.71428571,35.51020408,38.04664723,28.9879217,A
MALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,6.17,25.14285714,43.10204082,46.18075802,35.18533944,A
FEMALE,23,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,8.33,21.28571429,36.48979592,39.09620991,29.7875885,A
FEMALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,9,27.71428571,47.51020408,50.90379009,38.78384007,A
MALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,8.67,20,34.28571429,36.73469388,27.98833819,A
MALE,23,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,9.33,21,36,38.57142857,29.3877551,A
FEMALE,25,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,8.67,32.57142857,55.83673469,59.82507289,45.58100791,A
FEMALE,23,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,10,27.28571429,46.7755102,50.11661808,38.18408996,A
MALE,24,BANGLADESH,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,7.33,49.85714286,85.46938776,91.57434402,69.77092878,A-
MALE,22,BANGLADESH,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,4.33,20.71428571,35.51020408,38.04664723,28.9879217,C
FEMALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,10,27.57142857,47.26530612,50.64139942,38.58392337,A
MALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,8.67,29.14285714,49.95918367,53.52769679,40.78300708,B+
MALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,5.67,20.42857143,35.02040816,37.52186589,28.5880883,A
FEMALE,23,MALAYSIA,BIASISWA,PEMBANGUNAN APLIKASI BERGERAK,9.33,21.42857143,36.73469388,39.35860058,29.98750521,A
FEMALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,9.33,20.42857143,35.02040816,37.52186589,28.5880883,A-
FEMALE,23,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,8.67,33.57142857,57.55102041,61.66180758,46.98042482,A
FEMALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,8.33,20,34.28571429,36.73469388,27.98833819,A
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,7.3,20.71428571,35.51020408,38.04664723,28.9879217,A
FEMALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,5.7,15.42857143,26.44897959,28.33819242,21.59100375,B+
FEMALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,7.7,13.14285714,22.53061224,24.13994169,18.39233653,A
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,7.3,38.85714286,66.6122449,71.37026239,54.37734277,A
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,6,20,34.28571429,36.73469388,27.98833819,A-
MALE,25,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,6.3,24.28571429,41.63265306,44.60641399,33.98583923,A-
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,8.7,23.42857143,40.16326531,43.03206997,32.78633903,A
FEMALE,22,MALAYSIA,BIASISWA,PEMBANGUNAN APLIKASI BERGERAK,8,31.42857143,53.87755102,57.72594752,43.9816743,A
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,6.7,11.28571429,19.34693878,20.72886297,15.79341941,A-
MALE,24,BANGLADESH,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,1.3,10,17.14285714,18.36734694,13.9941691,C
MALE,24,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,6.3,22.14285714,37.95918367,40.67055394,30.98708871,A-
MALE,21,CHINA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,4.3,19,32.57142857,34.89795918,26.58892128,C-
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,6,11.57142857,19.83673469,21.25364431,16.19325281,B+
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,5.7,20.42857143,35.02040816,37.52186589,28.5880883,A
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,7,22.42857143,38.44897959,41.19533528,31.38692212,A
MALE,23,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,4.7,15.42857143,26.44897959,28.33819242,21.59100375,B+
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,8,17.42857143,29.87755102,32.01166181,24.38983757,A
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,5.3,17.57142857,30.12244898,32.27405248,24.58975427,A
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,4.3,16.14285714,27.67346939,29.65014577,22.59058726,A
FEMALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,7.7,36.71428571,62.93877551,67.43440233,51.37859225,A
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,7,17.14285714,29.3877551,31.48688047,23.99000416,B-
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,5,17.85714286,30.6122449,32.79883382,24.98958767,B
MALE,24,CHINA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,8,1.571428571,2.693877551,2.886297376,2.199083715,B
MALE,23,BANGLADESH,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,8.17,1.714285714,2.93877551,3.148688047,2.399000416,A
MALE,26,YEMEN,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,6.17,2.285714286,3.918367347,4.198250729,3.198667222,D+
MALE,24,YEMEN,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,6,2,3.428571429,3.673469388,2.798833819,B+
MALE,22,CHINA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,6,4.571428571,7.836734694,8.396501458,6.397334444,B
MALE,22,CHINA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,3.17,2.571428571,4.408163265,4.72303207,3.598500625,A-
MALE,23,CHINA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,5.67,2.285714286,3.918367347,4.198250729,3.198667222,B+
MALE,23,YEMEN,BIASISWA,PEMBANGUNAN APLIKASI PANGKALAN DATA,4,1.285714286,2.204081633,2.361516035,1.799250312,A-
MALE,24,NIGERIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,3.83,1.714285714,2.93877551,3.148688047,2.399000416,B
MALE,23,CHINA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,3.5,2.571428571,4.408163265,4.72303207,3.598500625,C+
MALE,24,YEMEN,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,6.67,1.857142857,3.183673469,3.411078717,2.598917118,B+
MALE,25,BANGLADESH,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,6.67,0.857142857,1.469387755,1.574344023,1.199500208,A
MALE,23,YEMEN,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,5.67,1.714285714,2.93877551,3.148688047,2.399000416,B+
MALE,24,BANGLADESH,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,6,2.428571429,4.163265306,4.460641399,3.398583923,B
FEMALE,27,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,7.22,19.57142857,33.55102041,35.94752187,27.38858809,C+
MALE,23,CHINA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,4.4,31.14285714,53.3877551,57.20116618,43.5818409,C+
FEMALE,22,MALAYSIA,BIASISWA,PEMBANGUNAN APLIKASI PANGKALAN DATA,9.26,28.42857143,48.73469388,52.21574344,39.78342357,A
FEMALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,7.7,7.571428571,12.97959184,13.90670554,10.59558517,A-
MALE,21,CHINA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,8.15,25.71428571,44.08163265,47.2303207,35.98500625,B
MALE,21,IRAQ,BIASISWA,PEMBANGUNAN APLIKASI PANGKALAN DATA,9.44,37.85714286,64.89795918,69.5335277,52.97792586,A
MALE,23,MALAYSIA,BIASISWA,PEMBANGUNAN APLIKASI PANGKALAN DATA,7,22.71428571,38.93877551,41.72011662,31.78675552,A
MALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,9.5,12.71428571,21.79591837,23.35276968,17.79258642,A
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,7,16.14285714,27.67346939,29.65014577,22.59058726,A-
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,2.85,14.28571429,24.48979592,26.23906706,19.99167014,B
FEMALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,8,11.85714286,20.32653061,21.77842566,16.59308621,A-
FEMALE,23,MALAYSIA,BIASISWA,PEMBANGUNAN APLIKASI PANGKALAN DATA,8,26.85714286,46.04081633,49.32944606,37.58433986,B+
FEMALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,8.33,21.71428571,37.2244898,39.88338192,30.38733861,A-
